Date,Reference No.,Customer,Sale Employee,Total (MYR),Rounding (MYR),Sale Total (MYR),Received (MYR),Tax (MYR),Tax Received (MYR),Charge (MYR),Net Received (MYR),Cash (MYR),Card (MYR),Others (MYR),Credit (MYR),Due (MYR),Remark,,Cash (MYR),Card (MYR),Cheque (MYR),Installment (MYR),Others (MYR),FOC (MYR)
20/5/2023,,e3b0c442,6a777e0f,830,0,830,830,0,0,0,830,0,688,142,0,,,,0,688,0,0,142,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
22/5/2023,IN03520,38c313ad,4cf89708,278,0,278,278,0,0,0,278,278,0,0,0,0,Sale,,278,0,0,0,0,0
22/5/2023,,e3b0c442,6a777e0f,278,0,278,278,0,0,0,278,278,0,0,0,,,,278,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
23/5/2023,IN03521,ba304abb,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03523,70bb9a0f,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03524,95b3096f,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03525,38c313ad,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03522,942a1fa5,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03526,0427e812,1894d140,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
23/5/2023,IN03530,a38011b6,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03527,c2d3cdd7,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03528,210ea293,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03529,0170f66a,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03531,df4f2ea9,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2023,IN03532,30c700fc,4cf89708,290,0,290,290,0,0,0,290,0,290,0,0,0,Sale,,0,290,0,0,0,0
23/5/2023,IN03533,30c700fc,547b42da,130,0,130,130,0,0,0,130,0,130,0,0,0,Sale,,0,130,0,0,0,0
23/5/2023,,e3b0c442,6a777e0f,618,0,618,618,0,0,0,618,0,618,0,0,,,,0,618,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
24/5/2023,IN03534,a15deb54,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2023,IN03535,70bb9a0f,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2023,IN03536,ad27cdc6,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2023,IN03537,b0ab097f,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2023,IN03538,fade686c,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2023,,e3b0c442,6a777e0f,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
25/5/2023,IN03539,5c6ba681,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2023,IN03540,a15deb54,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2023,IN03541,0b337424,276d7083,268,0,268,268,0,0,0,268,0,268,0,0,0,Sale,,0,268,0,0,0,0
25/5/2023,IN03542,e662ea95,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2023,IN03543,d3f3f40d,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2023,,e3b0c442,6a777e0f,268,0,268,268,0,0,0,268,0,268,0,0,,,,0,268,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
26/5/2023,IN03545,30c700fc,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2023,IN03544,a15deb54,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2023,IN03546,371d8a2a,1894d140,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
26/5/2023,IN03547,04c299a3,4b31d727,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2023,IN03548,158bbaab,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2023,IN03549,4afd809c,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2023,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,0,198,0,0,,,,0,198,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
27/5/2023,IN03550,9fc02303,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
27/5/2023,IN03551,f9c39d62,8b06d196,380,0,380,380,0,0,0,380,0,0,380,0,0,Sale,,0,0,0,0,380,0
27/5/2023,IN03552,4590214f,1894d140,684,0,684,684,0,0,0,684,0,684,0,0,0,Sale,,0,684,0,0,0,0
27/5/2023,IN03553,dd76ce00,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
27/5/2023,IN03554,76b1ff31,94467b66,130,0,130,130,0,0,0,130,130,0,0,0,0,Sale,,130,0,0,0,0,0
27/5/2023,IN03555,f13aeb62,547b42da,1048,0,1048,1048,0,0,0,1048,0,1048,0,0,0,Sale,,0,1048,0,0,0,0
27/5/2023,,e3b0c442,6a777e0f,2242,0,2242,2242,0,0,0,2242,130,1732,380,0,,,,130,1732,0,0,380,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
28/5/2023,IN03556,3cea894e,4cf89708,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
28/5/2023,IN03557,636acef1,1894d140,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
28/5/2023,IN03558,166a5d95,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2023,IN03559,db97d1f0,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2023,IN03560,8acee3a1,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2023,,e3b0c442,6a777e0f,396,0,396,396,0,0,0,396,0,396,0,0,,,,0,396,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
29/5/2023,IN03561,206ac893,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2023,IN03562,32d1e51f,547b42da,98,0,98,98,0,0,0,98,0,98,0,0,0,Sale,,0,98,0,0,0,0
29/5/2023,,e3b0c442,6a777e0f,98,0,98,98,0,0,0,98,0,98,0,0,,,,0,98,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
30/5/2023,IN03563,8c929b1a,910802fc,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2023,IN03564,9fc02303,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2023,IN03565,a110ceef,547b42da,198,0,198,198,0,0,0,198,198,0,0,0,0,Sale,,198,0,0,0,0,0
30/5/2023,IN03566,a48cbce1,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2023,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,198,0,0,0,,,,198,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
31/5/2023,IN03567,70bb9a0f,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
31/5/2023,IN03568,e53c2f39,547b42da,190,0,190,190,0,0,0,190,0,190,0,0,0,Sale,,0,190,0,0,0,0
31/5/2023,,e3b0c442,6a777e0f,190,0,190,190,0,0,0,190,0,190,0,0,,,,0,190,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
1/6/2023,IN03569,a15deb54,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
1/6/2023,IN03570,db97d1f0,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
1/6/2023,IN03571,70bb9a0f,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
1/6/2023,IN03572,9ea801be,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
1/6/2023,,e3b0c442,6a777e0f,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
2/6/2023,IN03573,4b52ce03,1894d140,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
2/6/2023,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,0,198,0,0,,,,0,198,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
3/6/2023,IN03574,0dec9db4,4cf89708,288,0,288,288,0,0,0,288,0,288,0,0,0,Sale,,0,288,0,0,0,0
3/6/2023,IN03575,ce390c57,4cf89708,570,0,570,570,0,0,0,570,0,570,0,0,0,Sale,,0,570,0,0,0,0
3/6/2023,IN03576,4286b737,1894d140,827,0,827,827,0,0,0,827,0,827,0,0,0,Sale,,0,827,0,0,0,0
3/6/2023,,e3b0c442,6a777e0f,1685,0,1685,1685,0,0,0,1685,0,1685,0,0,,,,0,1685,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
4/6/2023,IN03577,d92b87f7,4cf89708,1570,0,1570,1570,0,0,0,1570,0,1570,0,0,0,Sale,,0,1570,0,0,0,0
4/6/2023,,e3b0c442,6a777e0f,1570,0,1570,1570,0,0,0,1570,0,1570,0,0,,,,0,1570,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
5/6/2023,IN03578,b6e1d81d,94467b66,1764,0,1764,1764,0,0,0,1764,0,1764,0,0,0,Sale,,0,1764,0,0,0,0
5/6/2023,IN03579,711b5b89,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
5/6/2023,,e3b0c442,6a777e0f,1764,0,1764,1764,0,0,0,1764,0,1764,0,0,,,,0,1764,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
6/6/2023,IN03580,d8d58c22,547b42da,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
6/6/2023,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,0,198,0,0,,,,0,198,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
7/6/2023,IN03581,3b00fa99,4cf89708,160,0,160,160,0,0,0,160,0,160,0,0,0,Sale,,0,160,0,0,0,0
7/6/2023,IN03582,271a0785,547b42da,190,0,190,190,0,0,0,190,0,190,0,0,0,Sale,,0,190,0,0,0,0
7/6/2023,IN03583,b5b73577,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
7/6/2023,,e3b0c442,6a777e0f,350,0,350,350,0,0,0,350,0,350,0,0,,,,0,350,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
8/6/2023,IN03584,adde7598,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03588,db97d1f0,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03589,2b80a654,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03591,136e5268,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03592,9fc02303,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03593,7d5255d1,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03594,b0ab097f,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03595,210ea293,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03596,fade686c,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03597,3b00fa99,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03598,1e8e35d7,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03586,ce390c57,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03590,db97d1f0,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03585,0dec9db4,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,IN03587,3b00fa99,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
8/6/2023,,e3b0c442,6a777e0f,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
10/6/2023,IN03599,8605a168,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
10/6/2023,IN03600,210ea293,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
10/6/2023,IN03601,c6e1f48a,547b42da,499,0,499,499,0,0,0,499,0,499,0,0,0,Sale,,0,499,0,0,0,0
10/6/2023,IN03602,99bc841c,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
10/6/2023,IN03603,327ce98b,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
10/6/2023,IN03604,70bb9a0f,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
10/6/2023,IN03605,20ef34d8,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
10/6/2023,,e3b0c442,6a777e0f,499,0,499,499,0,0,0,499,0,499,0,0,,,,0,499,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
11/6/2023,IN03606,61b7e58c,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
11/6/2023,IN03608,db97d1f0,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
11/6/2023,IN03609,018f85f7,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
11/6/2023,IN03607,cb493f2b,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
11/6/2023,IN03610,10c1ff1a,94467b66,499,0,499,499,0,0,0,499,0,499,0,0,0,Sale,,0,499,0,0,0,0
11/6/2023,IN03611,b7d93f91,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
11/6/2023,,e3b0c442,6a777e0f,499,0,499,499,0,0,0,499,0,499,0,0,,,,0,499,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
12/6/2023,IN03612,38f467bf,1894d140,208,0,208,208,0,0,0,208,208,0,0,0,0,Sale,,208,0,0,0,0,0
12/6/2023,IN03613,da6e5f15,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
12/6/2023,IN03614,7d5255d1,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
12/6/2023,IN03615,a38011b6,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
12/6/2023,IN03616,0170f66a,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
12/6/2023,IN03617,329705fc,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
12/6/2023,,e3b0c442,6a777e0f,208,0,208,208,0,0,0,208,208,0,0,0,,,,208,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
13/6/2023,IN03622,0578d0ca,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
13/6/2023,IN03618,95b3096f,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
13/6/2023,IN03619,3411662b,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
13/6/2023,IN03620,f6619191,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
13/6/2023,IN03621,a15deb54,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
13/6/2023,,e3b0c442,6a777e0f,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
14/6/2023,IN03623,b0ab097f,4cf89708,554,0,554,554,0,0,0,554,0,554,0,0,0,Sale,,0,554,0,0,0,0
14/6/2023,IN03624,0b337424,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
14/6/2023,IN03625,70bb9a0f,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
14/6/2023,,e3b0c442,6a777e0f,554,0,554,554,0,0,0,554,0,554,0,0,,,,0,554,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
15/6/2023,IN03626,f91a2c23,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
15/6/2023,IN03627,a15deb54,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
15/6/2023,,e3b0c442,6a777e0f,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
16/6/2023,IN03629,6ae087f4,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/6/2023,IN03628,94a3371f,547b42da,1764,0,1764,1764,0,0,0,1764,0,1764,0,0,0,Sale,,0,1764,0,0,0,0
16/6/2023,IN03630,ad27cdc6,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/6/2023,IN03631,86b42289,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/6/2023,IN03632,a15deb54,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/6/2023,,e3b0c442,6a777e0f,1764,0,1764,1764,0,0,0,1764,0,1764,0,0,,,,0,1764,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
17/6/2023,IN03633,8d59d9d9,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/6/2023,IN03634,9fc02303,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/6/2023,IN03635,4286b737,1894d140,366,0,366,366,0,0,0,366,0,366,0,0,0,Sale,,0,366,0,0,0,0
17/6/2023,IN03636,8d67bb95,4cf89708,1764,0,1764,1764,0,0,0,1764,0,1764,0,0,0,Sale,,0,1764,0,0,0,0
17/6/2023,,e3b0c442,6a777e0f,2130,0,2130,2130,0,0,0,2130,0,2130,0,0,,,,0,2130,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
19/6/2023,IN03637,a38011b6,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
19/6/2023,IN03638,af2256ea,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
19/6/2023,IN03639,fd9bbe48,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
19/6/2023,,e3b0c442,6a777e0f,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
20/6/2023,IN03640,a48cbce1,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
20/6/2023,IN03641,70bb9a0f,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
20/6/2023,IN03642,95b3096f,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
20/6/2023,IN03643,b6e1d81d,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
20/6/2023,,e3b0c442,6a777e0f,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
21/6/2023,IN03644,86b42289,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/6/2023,IN03645,fade686c,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/6/2023,IN03646,b0ab097f,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/6/2023,IN03647,210ea293,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/6/2023,IN03648,d445bd1c,fb933ef2,1015.95,0,1015.95,1015.95,0,0,0,1015.95,0,0,1015.95,0,0,Sale,,0,0,0,0,1015.95,0
21/6/2023,,e3b0c442,6a777e0f,1015.95,0,1015.95,1015.95,0,0,0,1015.95,0,0,1015.95,0,,,,0,0,0,0,1015.95,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
22/6/2023,IN03649,5c6ba681,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
22/6/2023,IN03650,1d7d6d6a,4cf89708,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
22/6/2023,,e3b0c442,6a777e0f,198,0,198,198,0,0,0,198,0,198,0,0,,,,0,198,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
23/6/2023,IN03651,1d7d6d6a,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/6/2023,IN03652,86b42289,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/6/2023,IN03653,49241555,94467b66,130,0,130,130,0,0,0,130,130,0,0,0,0,Sale,,130,0,0,0,0,0
23/6/2023,IN03654,3b00fa99,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/6/2023,,e3b0c442,6a777e0f,130,0,130,130,0,0,0,130,130,0,0,0,,,,130,0,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
24/6/2023,IN03655,a15deb54,1894d140,240,0,240,240,0,0,0,240,0,240,0,0,0,Sale,,0,240,0,0,0,0
24/6/2023,IN03656,c6e1f48a,547b42da,1888,0,1888,1888,0,0,0,1888,0,1888,0,0,0,Sale,,0,1888,0,0,0,0
24/6/2023,IN03657,210ea293,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/6/2023,IN03658,bc27034c,547b42da,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
24/6/2023,IN03659,95c968bd,547b42da,160,0,160,160,0,0,0,160,0,160,0,0,0,Sale,,0,160,0,0,0,0
24/6/2023,IN03660,e662ea95,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/6/2023,IN03661,70bb9a0f,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/6/2023,IN03662,07b2e70e,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/6/2023,IN03663,42c4ba85,94467b66,1888,0,1888,1888,0,0,0,1888,1888,0,0,0,0,Sale,,1888,0,0,0,0,0
24/6/2023,,e3b0c442,6a777e0f,4374,0,4374,4374,0,0,0,4374,1888,2486,0,0,,,,1888,2486,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
25/6/2023,IN03665,3cea894e,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/6/2023,IN03664,76b1ff31,94467b66,1764,0,1764,1764,0,0,0,1764,0,1764,0,0,0,Sale,,0,1764,0,0,0,0
25/6/2023,IN03666,5c6ba681,8b06d196,688,0,688,688,0,0,0,688,0,0,688,0,0,Sale,,0,0,0,0,688,0
25/6/2023,IN03667,804e5e04,94467b66,1475,0,1475,1475,0,0,0,1475,0,1475,0,0,0,Sale,,0,1475,0,0,0,0
25/6/2023,,e3b0c442,6a777e0f,3927,0,3927,3927,0,0,0,3927,0,3239,688,0,,,,0,3239,0,0,688,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
26/6/2023,IN03668,c0b5f784,547b42da,198,0,198,198,0,0,0,198,0,198,0,0,0,Sale,,0,198,0,0,0,0
26/6/2023,IN03669,5c6ba681,8b06d196,600,0,600,600,0,0,0,600,0,0,600,0,0,Sale,,0,0,0,0,600,0
26/6/2023,,e3b0c442,6a777e0f,798,0,798,798,0,0,0,798,0,198,600,0,,,,0,198,0,0,600,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
27/6/2023,IN03672,cb493f2b,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
